Date ID,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr),ADX,MACD,MACD_Sig,MACD_Hist,MOM,ATR,RSI,SlowD,SlowK,WILLR,Upper_Band,Middle_Band,Lower_Band,SMA,EMA,Actual Close Value,Label
6153,-0.6946045859863348,-0.7169491037900412,-0.7000323569746494,-0.6968489252173694,-0.6528711502061766,-0.767538022340753,-0.21477044207472232,-0.30235959233313114,-0.8994287021785813,1.6387394912703026,1.2619061806352103,-0.42683984708251155,0.592517283440083,1.5048821933969183,1.4845001365275878,1.239032931813234,-0.7203335794530284,-0.7392214103577889,-0.7572596276738238,-0.7617431069999009,-0.7643853026947595,5916.3,1
20303,-0.6864673690697295,-0.666638779440796,-0.6612995685734062,-0.6470650918247594,0.5480009309965802,0.6977723790204394,-0.14213002737465755,-0.05435479675918331,-0.7297795949799798,1.9085848657516264,1.8678040133646057,-0.3986116671426937,0.9668687144611762,1.5110132644260115,1.5611420425131217,1.2486531977850588,-0.6809725235061487,-0.7106426546033093,-0.7395633783063592,-0.7623672922098592,-0.7559473976133483,5871.45,1
27378,-0.6591450984228202,-0.6776343733676858,-0.656783356808403,-0.675186060686958,-0.4908014453098811,-0.20610102196850183,-0.07467821372459728,0.0863777830140356,-0.5640270883560825,1.8643026402157394,1.35142193116812,-0.48874555373518586,0.6075920142601318,1.2840933814126112,1.5490497705857147,0.9347435107722853,-0.6966129033654405,-0.6876702877058769,-0.6777821791651464,-0.7638725551821711,-0.749901384179585,5904.1,0
8886,-0.6730096641691898,-0.6703666303732747,-0.6515771682459687,-0.6547144969556137,-0.8905574388136585,-0.7683040651953007,0.00014167101144804223,0.22981938684899325,-0.40081373935709413,1.8354468341196963,1.3388040195238553,-0.5941421619783709,0.7650346256316037,1.1342309519675438,1.4154814249951693,1.1632641636366585,-0.6946663133600213,-0.6724601295959494,-0.6492506034245704,-0.7640848630767143,-0.7429004813119797,5930.2,1
15961,-0.6385829772143211,-0.6430186147089588,-0.6522044198799969,-0.6383497859789501,-0.27917079642538106,-0.25983454538276224,0.11400495390181667,0.3662811073665013,-0.2411212676168537,1.7954344495124068,1.774717155762564,-0.5291628379376537,0.888471335447176,0.9471304075442005,1.2122798924436442,1.099535118426585,-0.6826024117370396,-0.6604177068940397,-0.6372454264278515,-0.762407630709822,-0.7352761096058534,5999.35,1
26446,-0.6518529001860165,-0.6072124498701128,-0.625138511871679,-0.5949927068970988,-0.11537727677668229,-0.03939332772163452,0.2713407480160066,0.5448005814735815,-0.07527010758788884,1.8654237693254159,1.914228405263326,-0.41776405558015234,1.1905172519120235,1.0649988782576678,1.1333267228777346,1.1906717918819363,-0.6514335991314888,-0.6399971268530665,-0.627662489698619,-0.7604883673431502,-0.7252951297681905,5944.0,1
33521,-0.6004632456588395,-0.6192104911065763,-0.6130952804983372,-0.6296971801751966,-0.4116265897103011,-0.3010369797136774,0.4174382711220401,0.6122940295247373,0.07181434828596489,1.6521528912793628,1.0766847606495658,-0.45419255485656745,0.72649778392689,0.6768936799244045,0.9685200907236775,0.856333062831667,-0.6474574556102564,-0.6365151319799668,-0.6246820572665434,-0.7589724889761111,-0.7182381223709512,5971.05,0
15029,-0.6308839181316873,-0.6341218948364896,-0.614161608276185,-0.6127368187989989,-1.0458876537777488,-1.0550441957803574,0.5488773029758424,0.6859766218328032,0.20520624328767623,1.4965462138487113,1.2066730579659715,-0.568622199411776,0.8536393225946882,0.5190991570206066,0.8142742131892764,1.0178130210471814,-0.6472173785281112,-0.6239950348911343,-0.5998263514312753,-0.7560893477682126,-0.7105221323343056,6043.55,1
22104,-0.6067539402751383,-0.5877587067686922,-0.5799763942216466,-0.5672792883082658,-0.5788251607944783,-0.6892987498979306,0.7355614285577782,0.8154862612507842,0.3395579338400742,1.5074536400087752,1.1023967315473144,-0.5603561313409149,1.1671885366934331,0.6188737262141482,0.653507994641112,1.2671906390481598,-0.6201114661696754,-0.606465641928908,-0.5919522777578942,-0.7497710648266032,-0.700317448130726,6069.3,1
29179,-0.5562406014159037,-0.5670519045303043,-0.5536318255924609,-0.5511340274787985,-0.8300212088083248,-0.8463908912989094,0.9338810475228101,0.9339593225388181,0.4723221853942792,1.4894134713040874,0.9807410173922213,-0.6287246741981658,1.269902233679591,1.090610694126999,0.802595576046745,1.2221855337179046,-0.5960717958062318,-0.5889802452917928,-0.5810822144674732,-0.741811641860173,-0.6897104082447776,6050.15,1
36254,-0.547352256783919,-0.5663313955265482,-0.5439094252650234,-0.563141085532558,-1.0489074529961497,-0.8445653463868283,1.118908777795537,0.9912447384033877,0.5907586559838979,1.3265879478923686,0.8776550599966084,-0.7445471092790137,1.0957477707561984,1.2085530770250013,1.0510480541789422,1.04648642535062,-0.5858912569566825,-0.5825944929613439,-0.5785217459469241,-0.7335019108677469,-0.6805765414373909,6094.75,0
3612,-0.5674449231703063,-0.5534248864157827,-0.5406790793497777,-0.5351768667754999,-1.0247704284850763,-0.8455333806408337,1.3067955368733912,1.072619869138103,0.7028737990158133,1.254750342977553,0.7119556919888829,-0.7957472306788346,1.2864888686532685,1.1825496158380011,1.2541750037501687,1.228728858414533,-0.5764683796574941,-0.5636446472169501,-0.5500138022717862,-0.7240881788236951,-0.6701947439606378,6107.25,1
10687,-0.5411867501201837,-0.547629487907308,-0.5164985288579899,-0.5273393615184769,-2.8669163546523575,-2.6773590818974813,1.4885378600501138,1.1353440436890896,0.8059516482221706,1.1520476215296847,0.9850263458751779,-0.9501532413456967,1.3387947137815008,1.2151399551199062,1.2990505242105665,1.2363555776889168,-0.580302446917384,-0.5465237915593291,-0.5118376538120311,-0.7140375230960134,-0.6599678260805592,5980.45,1
24837,-0.5349273524920257,-0.5536441717647522,-0.5862802731436304,-0.6068430148457178,-1.0854181920014419,-1.047208453944786,1.3794267567673673,1.023924465526351,0.8646362862973661,0.6475488539798113,0.22580898297771207,-0.7144035246054921,0.26340385816027223,0.34222968763266465,0.9868611425662666,0.006682415825289244,-0.5632589478482335,-0.5544557004579773,-0.5448807992986454,-0.7068434700894122,-0.6556239948288624,5995.4,0
31912,-0.6028418167575396,-0.6029833752828475,-0.5880679403006105,-0.5974693585583185,-0.883724380499715,-0.9372184202022826,1.2721090751043316,0.9389468406714788,0.8934492352121611,0.3080773451148795,0.17271852454995146,-0.7807043289855076,0.3447984976721319,-0.5779999827458332,0.3524272841874351,-0.1214114104639215,-0.5645220065231812,-0.563745210245776,-0.5622316573486511,-0.7002014176086236,-0.6509445738631435,6146.75,1
38987,-0.5845956726714587,-0.5209706547683244,-0.5574580605600328,-0.5025728449062844,-0.2665765635335913,-0.053380279344468755,1.3125145469361215,1.0311643274195372,0.9361793881172953,0.4662369393853108,0.5641118593268174,-0.4573071105668945,1.0357990529681296,-0.5778335694409943,-0.2936909007664432,1.1974740993825617,-0.5344533144153001,-0.5516022245150405,-0.5681350328446165,-0.6908099778934983,-0.6403324748679731,6169.9,1
